sample_id	SampleID	CellType	SampleType	..filter..	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23
S22_BND	S22	BND	S	conv:MiXcr	0.0011038844799808624	0.0014917357837579222	0.020317441374782926	0.08732621278118895	0.00405752133182155	0.024464466853630025	0.16919267259382426	0.1286771287069592	0.01068082821170671	0.15147085148278075	0.029685542096782872	0.013783638641923173	0.1267677069037487	0.004087356047496709	0.04302166000357835	0.07407959902141859	0.10979175368458344
S25_BND	S25	BND	S	conv:MiXcr	8.948870507424863E-4	0.0019348909205242927	0.0022734968316160476	0.003361872974410968	0.050524839162190416	0.06885793063415774	0.16835969622212177	0.26510424224833806	0.14199680742997856	0.039423402505681854	0.04568761186087945	0.03649687998838912	0.005707928215546646	0.13798190876988944	0.0022493106951094904	0.0022734968316160463	0.02687079765878117
S229_BND	S229	BND	S	conv:MiXcr	0.002012117418229578	0.05019115115472679	0.1256231974781333	0.07959042232108102	0.008093183393323457	0.029555769187772123	0.1847347358536761	0.01936104093540897	0.06065416172952159	0.1562520959556256	0.052650405777008434	0.031165463122355738	0.05958103243979865	0.00581278365266326	0.01806434304366106	0.05376824878713518	0.06288984774977603
HC1_BND	HC1	BND	H	conv:MiXcr	0.005066870912626315	0.006598715607141253	0.007629764920757073	0.021327991515938616	0.025245978907678664	0.053113768927123654	0.05670771224887032	0.07986213397749846	0.08872915807459432	0.10867259765510567	0.12089789665940748	0.07947917280386957	0.08578330289283476	0.06198079302422002	0.06448476992871502	0.04386378365639907	0.09055558828728415
HC2_BND	HC2	BND	H	conv:MiXcr	0.004835775160396302	0.005051230489324852	0.006487599348848506	0.008761850043094299	0.034281336780631236	0.04177439433114635	0.060973858086779416	0.08713971081110203	0.09542277123435514	0.10705735899649688	0.1052858374030845	0.1001627884707835	0.08529637077471351	0.06980752657284993	0.05788566503880345	0.0403140859906307	0.08946184046733206
HC4_BND	HC4	BND	H	conv:MiXcr	7.886124364181461E-4	0.02334292811797714	0.0086353061787787	0.01518078940104931	0.04297937778478899	0.026024210401798847	0.06403532983715354	0.06218209061157087	0.11576830566618401	0.12960845392532247	0.11703008556445302	0.042624502188400894	0.07641654508891846	0.08193683214384549	0.07239462166318594	0.05358621505461312	0.06746579393557259
S22_NAIVE 	S22	NAIVE 	S	conv:MiXcr	0.004404761904762189	0.004166666666666936	0.007886904761905268	0.009583333333333912	0.03502976190476444	0.043541666666669844	0.0677083333333382	0.0917559523809594	0.10190476190476958	0.10327380952381766	0.10446428571429386	0.10181547619048417	0.08315476190476855	0.06586309523810017	0.054613095238099506	0.03916666666666968	0.08166666666667348
S25_NAIVE 	S25	NAIVE 	S	conv:MiXcr	0.004260694557445204	0.0043249261336881	0.00749368389500413	0.013724146790564665	0.03258681968056091	0.04502633494626784	0.07123281805336824	0.10202115359912814	0.08519248062349083	0.10351989037812932	0.10784481651181752	0.09823149060079786	0.08292296492957539	0.06397464993792129	0.05237014516337203	0.04095833511755151	0.0843146490815045
S229_NAIVE 	S229	NAIVE 	S	conv:MiXcr	0.0025165562913904947	0.006452223273414739	0.008968779564805244	0.01986754966887238	0.0342289498580853	0.04609271523178307	0.07228003784294675	0.09419110690633214	0.10781456953641615	0.12787133396403996	0.10105960264899966	0.09364238410595399	0.06747398297066563	0.06342478713338923	0.051087984862813136	0.03899716177861411	0.06403027436139273
