sample_id	SampleID	CellType	SampleType	..filter..	IGHV1-17	IGHV1-18	IGHV1-2	IGHV1-24	IGHV1-3	IGHV1-45	IGHV1-46	IGHV1-58	IGHV1-67	IGHV1-69	IGHV1-69-2	IGHV1-69D	IGHV1-8	IGHV2-10	IGHV2-26	IGHV2-5	IGHV2-70	IGHV3-11	IGHV3-13	IGHV3-15	IGHV3-16	IGHV3-20	IGHV3-21	IGHV3-22	IGHV3-23	IGHV3-25	IGHV3-30	IGHV3-33	IGHV3-35	IGHV3-36	IGHV3-38	IGHV3-41	IGHV3-43	IGHV3-47	IGHV3-48	IGHV3-49	IGHV3-52	IGHV3-53	IGHV3-6	IGHV3-60	IGHV3-62	IGHV3-64	IGHV3-65	IGHV3-66	IGHV3-7	IGHV3-72	IGHV3-73	IGHV3-74	IGHV3-75	IGHV3-79	IGHV3-9	IGHV4-28	IGHV4-30-2	IGHV4-31	IGHV4-34	IGHV4-39	IGHV4-4	IGHV4-55	IGHV4-59	IGHV4-61	IGHV4-80	IGHV5-10-1	IGHV5-51	IGHV5-78	IGHV6-1	IGHV7-27	IGHV7-34-1	IGHV7-4-1	IGHV7-81
HC4_MEMORY	HC4	MEMORY	H	conv:MiXcr	0.0	0.0098319987805959	0.0027458735333195784	0.0	1.6239037025008257E-4	0.0	0.0034840115799108615	2.952552186365138E-5	0.0	0.0014467505713189185	0.0	0.0	0.0019339216820691662	0.0	0.0	0.0	0.0	0.04481974218902289	0.0025539576412058444	0.025997222000945067	0.0	0.00246538107561489	0.0604535060158263	0.0	0.15291267773185116	0.0	0.002657296967728624	0.13001563552658968	0.0	0.0	9.005284168413671E-4	0.0	0.012208803290619845	0.0	0.03179898704715254	0.021952225505624826	0.0	0.04337299161770394	0.0	0.0	1.476276093182569E-5	0.013566977296347807	0.0	0.007765212250140313	0.06473470668605544	0.0010333932652277986	0.00797189090318587	0.021952225505624826	0.0	0.0	0.007041836964480852	0.009049572451209145	0.0020372610085919447	0.09022999481531857	0.007986653664117696	0.03283238031238044	0.02274941459594339	0.0	0.08400010970208761	0.028049245770468825	5.905104372730276E-5	0.006539903092798779	0.016239037025008313	0.0	0.020682628065487863	0.0	0.0	0.0037202157548200726	0.0
HC257_BND	HC257	BND	H	conv:MiXcr	1.228069551583208E-4	0.07179922913209837	0.03318358167405926	0.002127701897510447	5.711951402712587E-4	0.0011166864992303133	0.02245368096406336	6.568744113119484E-5	1.82782444886803E-4	0.025489583134605205	2.8559757013562977E-6	2.8559757013562977E-6	0.010795588151126889	0.0	4.2839635520344453E-5	5.7119514027125955E-6	5.7119514027125955E-6	0.04307382552785638	0.006317418251400154	0.011309663777371025	2.8559757013562977E-6	0.001947775428324998	0.03924681808803885	4.7123599072378927E-4	0.09519252610190825	0.0	4.3696428230751376E-4	0.11036918097891586	1.427987850678149E-5	0.0	1.8278244488680292E-4	1.7421451778273407E-4	0.012943281878546807	2.2847805610850382E-5	8.4822478330282E-4	0.005994692997146889	1.1995097945696454E-4	0.020440218094607165	0.0	2.8559757013562977E-6	0.0	0.01189799477185041	1.7707049348409043E-4	8.853524674204524E-5	0.01549652415555948	2.1991012900443485E-4	0.0028759675312658027	0.010898403276375717	0.0	1.7135854208137788E-5	0.025172569831754612	0.006551608258911383	0.008013867818005798	0.04919989340726528	0.03428598829478281	0.0689632452606513	0.005643407985880051	0.0024846988601799824	0.10502279446597687	0.01271765979813965	2.5703781312206682E-5	0.02315625098659691	0.06989429333929366	0.0	0.016010599781803428	0.0	0.0	0.014094240086193496	1.1423902805425191E-5
HC258_BND	HC258	BND	H	conv:MiXcr	1.674368595539482E-5	0.0709731360277288	0.01273859627486432	0.004353358348402658	0.00100127242013261	1.0381085292344786E-4	0.018719440898131535	7.032348101265822E-5	3.348737191078964E-6	0.01796932376732986	9.0415904159132E-5	0.0	7.936507142857164E-4	0.0	6.697474382157928E-6	5.357979505726342E-5	3.68361091018686E-5	0.06240371755575556	0.009111913896925818	0.011717231431585233	0.0	9.711337854129003E-4	0.05020426796865516	2.5785276371308023E-4	0.07710802256178623	0.0	2.946888728149488E-4	0.12492464091320389	0.0	0.0	1.674368595539482E-5	6.697474382157928E-6	0.013729822483423703	2.9134013562386984E-4	5.424954249547923E-4	0.012393676344183197	0.0	0.023732500473176734	0.0	0.0	0.0	0.029224429466546263	2.344116033755275E-5	3.348737191078964E-6	0.02585559985232082	4.6547446955997587E-4	0.006305672130801698	0.024640008251959104	0.0	0.0	0.001510280473176611	0.0013294486648583468	0.0012289865491259772	0.0017848769228450863	0.05366686222423069	0.11128858307112952	0.006111445373719113	9.376464135021097E-5	0.06723594532248532	0.022516908872815062	0.0	0.024134348936106144	0.08714418792344943	0.0	0.010595404472573811	0.0	0.0	0.010203602221217543	0.0
HC259_BND	HC259	BND	H	conv:MiXcr	4.4158391751212536E-4	0.05085390790048945	0.005243809020456477	0.0014020289381009973	1.0211628092467904E-4	1.3799497422253918E-4	0.009022111414669638	1.3799497422253916E-5	0.0	0.0231831556693867	0.006419526200832516	5.519798968901566E-6	0.00999083613371188	0.0	0.0	6.0717788657917226E-5	5.519798968901566E-6	0.07198921815241284	0.007379971221421385	0.018383690465926732	0.0	0.002541867425179173	0.05976286343629632	0.0011563978839848777	0.0728834255853749	0.0	5.933783891569185E-4	0.09624873462073451	0.0	0.0	5.795788917346646E-4	1.5179447164479314E-4	0.011403904669750673	0.0	1.3799497422253916E-5	0.011445303162017428	1.7939346648930093E-4	0.03377288999122372	0.0	0.0	5.519798968901566E-6	0.009414017141461646	9.79764316980028E-4	0.0	0.0271932896202937	0.00249770903342796	0.005677113239515253	0.019700162520009765	0.0	0.0	0.06582084280466574	0.021593453566342978	0.0013109522551141182	0.021449938793151532	0.02687590117958191	0.08346488020875918	0.01266793863362911	0.0020533652164313834	0.11663059231340374	0.010713929798637974	2.759899484450783E-6	1.2695537628473606E-4	0.057703978420896154	0.0	0.009692766989391177	0.0	0.0	0.009055230208483055	0.0
HC260_BND	HC260	BND	H	conv:MiXcr	7.111055435320413E-5	0.04492022800859483	0.0020560225497774243	0.0045139743198120905	2.8444221741281674E-4	2.473410586198405E-5	0.01123546758780626	5.2559974956716105E-5	0.0	0.024397103669614586	2.4734105861984046E-5	9.275289698244018E-6	0.02309547134862764	3.091763232748006E-6	6.183526465496012E-6	1.2367052930992025E-5	0.0	0.05419551770683862	0.013749071096030381	0.014215927344175339	0.0	0.0076953986863097885	0.08324572504173844	6.369032259460894E-4	0.08430929159380365	0.0	0.0015551569060722468	0.1377287767292326	0.0	0.0	0.0010852088946945505	5.379668024981532E-4	0.03006739743847436	0.0	0.0018117732543903315	0.011788893206468152	0.0	0.021688719077727292	3.091763232748006E-6	9.275289698244018E-6	0.0	0.002986643282834575	2.164234262923604E-5	3.122680865075486E-4	0.031344295653599176	0.0015211475105120192	0.01251236580293118	0.01466732477615654	0.0	0.0	0.04582920639902286	0.0016819191986149156	2.102398998268643E-4	0.0017004697780114042	0.05465000690205249	0.07166088820863152	0.003138139681239226	1.7932226749938434E-4	0.06216299155762997	0.01799406201459341	0.0	1.3603758224091223E-4	0.07513912184547364	0.0	0.008969205138201966	0.0	0.0	0.018151741939463544	0.0
S253_BND	S253	BND	S	conv:MiXcr	3.395493161476115E-6	0.08311827709977355	9.269696330829792E-4	0.002950683557322744	1.358197264590446E-5	0.0014125251551740637	0.003877653190405722	2.037295896885669E-5	0.0	0.0034022841477990657	0.0013480107851060177	0.0	0.0027944908718948416	0.0	0.0	4.7536904260665614E-5	3.395493161476115E-6	0.04943838043109269	0.010546401759544835	0.009048989275333904	0.0	0.005154358619120742	0.05161828704076041	0.0012257730312928772	0.09895485720489729	0.0	8.8282822198379E-4	0.1613164846085733	0.0	0.0	1.6977465807380576E-5	5.636518648050351E-4	0.02530321503931999	0.0	0.0014125251551740637	0.012505601313716563	0.0	0.026029850575875826	0.0	0.0	3.395493161476115E-6	0.024074046514865624	7.130535639099841E-4	6.79098632295223E-6	0.01355480870061272	6.485391938419379E-4	0.0023089353498037574	0.009171227029147034	0.0	6.79098632295223E-6	0.07555990932232737	0.00609151473168815	0.010505655841607136	0.04667444899765092	0.03626047147140385	0.09067324938405691	0.002095019280630763	5.466743989976545E-4	0.06812377929869452	0.028420277761555028	3.395493161476115E-6	0.011480162378950763	0.005181522564412547	0.0	0.007358033680918741	2.3768452130332804E-5	0.0	0.006577070253779233	0.0
S262_BND	S262	BND	S	conv:MiXcr	0.0	0.0330724064683231	0.0051591698308880996	0.0018697194248519407	1.395313003620851E-5	0.0	0.009523011249712316	0.0	0.0	0.005284748001213979	1.0464847527156383E-5	0.0	0.018348365997614136	0.0	0.0	3.4882825090521274E-6	0.0	0.06124028772891887	0.0034464231189434997	0.012533399055024305	0.0	0.009418362774440749	0.06620760202181004	1.395313003620851E-5	0.05167192880658894	0.0	2.6859775319701385E-4	0.10747049582138826	0.0	0.0	6.976565018104255E-6	2.5464462316080534E-4	0.04901036925218225	0.0	0.002891786200004213	0.013088035973963595	0.0	0.01753908445551403	0.0	0.0	0.0	0.006292861646330041	4.0812905355909896E-4	1.395313003620851E-5	0.031778253657464735	0.0013604301785303298	0.0047615056248561565	0.016468181725235048	0.0	0.0	0.04102569058896192	0.0025987704692438307	0.0022534305008476726	0.001154621510496255	0.054389300881140634	0.11020530930848461	0.0	3.488282509052127E-5	0.13686625252516846	0.03781298239812499	1.0464847527156383E-5	0.01049973035224691	0.04010478400657218	0.0	0.029734120107160276	0.0	0.0	0.0038789701500659625	0.0
S274_BND	S274	BND	S	conv:MiXcr	1.1475827425749574E-4	0.01978284573006655	0.0052196505388086714	0.004768021201408208	0.0010032094297993987	4.072067796233719E-5	0.0117275552531531	3.3316918332821344E-5	0.0	0.021078503665231795	2.9615038518063417E-5	0.0	0.005834162588058488	0.0	1.1105639444273781E-5	7.403759629515853E-6	7.403759629515853E-6	0.060870009794065184	0.00561575167898777	0.022059501816142614	0.0	0.001525174483680267	0.04006174335531066	6.885496455449744E-4	0.09695963610814066	0.0	5.145612942513518E-4	0.1461724263655326	0.0	0.0	1.8509399073789634E-5	8.292210785057756E-4	0.036041501876483396	0.0	9.735943912813346E-4	0.009895124744847926	0.0	0.011531355622970918	0.0	0.0	0.0	0.006667085546379022	2.2211278888547562E-5	0.0	0.03206938483524821	9.513831123927871E-4	0.002217426009039997	0.03082185133767466	3.7018798147579267E-6	0.0	0.09023332048472474	0.05782706458633375	6.478289675826369E-4	0.03470142138354097	0.03587491728481942	0.05560963857729413	6.552327272121531E-4	0.0022026184897809653	0.03811085269293333	0.028426735097526273	7.403759629515853E-6	0.02063057620764602	0.040998318948444364	0.0	0.011631306377969396	0.0	0.0	0.00627468628601468	0.0
S307_BND	S307	BND	S	conv:MiXcr	3.728375049711713E-5	0.04116954582670611	0.0140642592153014	0.004416053114436314	0.0015824880766554155	0.0	0.01257705183436083	2.8998472608868875E-5	2.485583366474475E-4	0.02644660701928838	0.002634718368462946	0.0	0.0067152177284252	1.2427916832372374E-5	3.728375049711713E-5	8.285277888248251E-6	7.871013993835837E-5	0.03005898817856462	0.006611651754822099	0.025576652841022323	0.0	0.00544757021152322	0.05435556558585345	4.059786165241642E-4	0.15109447020903752	0.0	1.2427916832372376E-5	0.08153956233719405	0.0	0.0	0.00252700975591572	1.5742027987671674E-4	0.007987007884271308	0.0	0.006010969107924106	0.021400872785345207	0.0	0.055101240595795596	1.2427916832372376E-5	0.0	0.0	0.002866706149333899	1.7399083565321325E-4	8.285277888248251E-6	0.07103382997489599	0.0034342476846789044	0.0033472522668522952	0.03474017018542529	0.0	0.0	0.046931956597982785	0.007083912594452248	0.0021624575288327974	0.024516137271326555	0.020058657767448976	0.10873598700536878	0.001690196689202643	0.0023944453097037464	0.04527075838138912	0.01579588229394528	0.0	1.1185125149135135E-4	0.0339489261470976	0.0	0.011002849035593665	0.0	0.0	0.006334094945565784	0.0
HC257_NAIVE	HC257	NAIVE	H	conv:MiXcr	1.0470289503533418E-4	0.05742205914866071	0.019831226904905512	0.0030264122517356207	4.0136109763544783E-4	5.758659226943377E-4	0.018320513705110147	7.977363431263556E-5	7.977363431263554E-5	0.03329053476908915	2.4929260722698613E-5	3.988681715631778E-5	0.012529446439228452	0.0	1.994340857815889E-5	1.745048250588903E-5	2.4929260722698613E-6	0.0460892172241203	0.007127275640619563	0.014675855787452839	2.4929260722698613E-6	0.0023957019554513505	0.03760080394804287	3.938823194186385E-4	0.10511921368942624	0.0	5.708800705497978E-4	0.12606477854864037	6.980193002355611E-5	0.0	9.722411681852458E-5	5.2351447517667096E-5	0.0069527708155607045	2.2436334650428754E-5	0.0016353595034090305	0.008770113922245406	8.9745338601715E-5	0.021207322096797855	2.4929260722698613E-6	0.0	0.0	0.01153726186246497	3.0912283296146293E-4	4.487266930085752E-5	0.01808119280217185	1.022099689630643E-4	0.0013461800790257287	0.0065987753132983875	0.0	0.0	0.03196180517256924	0.00702506567165653	0.004419957926134479	0.04567539149612531	0.059887563034132944	0.05543270414298653	9.946775028356752E-4	8.750170513667196E-4	0.08306180380197749	0.011572162827476777	0.0	0.019080856157152673	0.08788810867788431	0.0	0.016184076061175553	2.4929260722698613E-6	0.0	0.0131925647744522	1.994340857815889E-5
HC258_NAIVE	HC258	NAIVE	H	conv:MiXcr	8.227214290672531E-5	0.06213346492583927	0.012322824404747891	0.008728560161510305	2.0825136173264848E-4	2.956655135710441E-4	0.008638575005206105	6.1704107180044E-5	2.571004465835166E-6	0.027926250507902355	2.5710044658351655E-5	0.0	2.930945091052091E-4	0.0	2.571004465835166E-6	2.571004465835166E-6	0.0	0.09228106329222516	0.009379024291366648	0.026262810618507024	7.713013397505499E-6	0.0033165957609273726	0.04596955984913421	4.524967859869893E-4	0.06579200428072421	0.0	1.6968629474512097E-4	0.10796676153828705	1.2083720989425281E-4	0.0	1.799703126084616E-5	2.776684823101979E-4	0.01127899659161883	2.571004465835166E-6	1.4397625008676928E-4	0.01399911931647242	2.571004465835166E-5	0.022709682446722758	2.571004465835166E-6	0.0	0.0	0.024622509769303733	8.998515630423082E-5	2.056803572668133E-5	0.02102567452160057	1.1312419649674731E-4	0.004578958953652416	0.009489577483397533	0.0	2.571004465835166E-6	0.0010361147997315647	0.0010412568086632392	0.0014294784830043465	8.330054469305895E-4	0.06704151245111994	0.11370781451049444	0.0014500465187310331	1.1055319203091215E-4	0.06486901367748885	0.01855751023439846	0.0	0.03764464738875892	0.08720590047666461	0.0	0.01299899857926258	0.0	0.0	0.011225005497836239	5.142008931670332E-6
HC259_NAIVE	HC259	NAIVE	H	conv:MiXcr	0.0	0.047324544146370315	0.004125701595887842	0.00549096342920076	4.840968253579683E-4	2.583662831966684E-4	0.006945973550360935	6.527148207073727E-5	2.71964508628072E-6	0.0332775772757304	0.003992438986660092	0.0	0.016943388887528756	0.0	5.439290172561439E-5	8.158935258842159E-6	5.43929017256144E-6	0.07425446979072588	0.005227157855831536	0.02774309952514946	0.0	0.004734902095214726	0.04998435704075285	6.282380149308462E-4	0.0763023625406952	2.71964508628072E-6	2.3932876759270334E-4	0.1099797276441119	2.71964508628072E-6	0.0	1.3598225431403602E-4	8.158935258842159E-6	0.004163776627095768	0.0	8.757257177823918E-4	0.015219133902826979	1.223840288826324E-4	0.030435548160567316	0.0	0.0	2.71964508628072E-6	0.006804552005874355	7.479023987271975E-4	0.0	0.023902960663321097	2.7196450862807194E-5	0.0033288455856075954	0.011754306062905322	0.0	2.71964508628072E-6	0.05631025151144176	0.01830049178558286	8.050149455390895E-4	0.02490650970015866	0.04692747596377314	0.09224220239138725	0.0034022760029371805	0.0015121226679720805	0.0845945604087657	0.006274221214049602	0.0	7.723792045037233E-4	0.07871196808713998	0.0	0.011126068047974473	0.0	0.0	0.008501610539713633	2.71964508628072E-6
HC260_NAIVE	HC260	NAIVE	H	conv:MiXcr	6.602620580370219E-5	0.062034371444486015	8.913537783499791E-4	0.008101965670495918	0.0010866813038526016	1.9257643359413138E-4	0.014630306769336897	2.55851547489346E-4	1.265502277904292E-4	0.05791598685747986	6.327511389521456E-5	0.0	0.02114489240863535	2.7510919084875912E-6	8.253275725462767E-5	1.3755459542437957E-5	0.0	0.0610934980117828	0.005202314798950057	0.017351136666830937	0.0	0.0070565507452707244	0.05206716546003493	3.4388648856094914E-4	0.0663260748217358	0.0	1.4855896305832988E-4	0.12091048937804988	6.602620580370219E-5	0.0	8.803494107160288E-5	4.676856244428905E-5	0.014908167052094152	0.0	0.004858428310389087	0.014707337342774577	5.7772930078239416E-5	0.014319433383677634	2.7510919084875912E-6	0.0	0.0	4.869432678023046E-4	4.676856244428905E-5	0.0	0.022223320436762367	1.2379913588194162E-4	0.005422402151629073	0.008542140375853892	0.0	2.7510919084875912E-6	0.05012489457264314	0.0010894323957610897	2.3934499603842023E-4	0.001097685671486552	0.07345140286471677	0.07415568239329055	4.37423613449527E-4	2.5310045558085844E-4	0.053448213598096	0.018938516698028384	0.0	3.3838430474397436E-4	0.10287983300980552	0.0	0.012924629786074667	0.0	0.0	0.027598954025947076	1.1004367633950365E-5
S253_NAIVE	S253	NAIVE	S	conv:MiXcr	1.549068980997017E-4	0.053765339101664866	0.0013562256996892217	0.003894802009363919	8.314390653106438E-4	3.730411015462204E-4	0.011219685333792782	1.4858416756502E-4	0.0	0.022448854763387677	0.0028578742016761235	6.3227305346816985E-6	0.012338808638431448	0.0	2.5290922138726787E-5	1.5806826336704243E-5	3.1613652673408493E-6	0.04306727903698231	0.007204751444269784	0.02125385869233287	0.0	0.0016249417474131927	0.05800472992516775	6.069821313294432E-4	0.1039203990680346	0.0	4.01493388952288E-4	0.16318651373488388	0.0	0.0	1.8652055077311022E-4	9.167959275288463E-5	0.0029211015070229347	6.3227305346816985E-6	0.002987490177637101	0.014823641738561396	1.6439099390172418E-4	0.037503276166462825	9.484095802022547E-6	0.0	0.0	0.011251298986466195	3.1613652673408493E-6	2.2445693398120034E-4	0.01998931258539651	3.161365267340849E-5	0.00314871980627148	0.0069075831091397364	0.0	0.0	0.030393365680215334	0.009512548089428722	0.010830837405909977	0.03512276812015601	0.05781820937439394	0.09765457310816544	5.500775565173079E-4	1.580682633670426E-4	0.05641140183042797	0.026552306880396035	0.0	0.023103257373727048	0.010710705525751088	0.0	0.012854111177007988	0.0	0.0	0.01935703953192831	9.484095802022547E-6
S262_NAIVE	S262	NAIVE	S	conv:MiXcr	9.014963940140569E-5	0.05815471283566899	0.011052892152063324	0.0031743600298313104	4.480163897524406E-4	3.250850632959782E-4	0.009768942742406944	1.201995192018743E-4	2.2400819487622016E-4	0.016104003765796727	0.0	1.0927229018352202E-5	0.017204922089395676	0.0	1.6390843527528304E-5	1.0927229018352202E-5	0.0	0.07490888672806313	0.006105589214004322	0.022914399251484828	0.0	0.0037616985895677435	0.03230088897824808	5.354342218992578E-4	0.06269497649279246	0.0	1.2019951920187425E-4	0.11992360666916853	0.0	0.0	1.6117662802069493E-4	8.468602489222956E-5	0.01951603102677722	2.7318072545880506E-6	1.3385855547481444E-4	0.021663231528883452	0.0	0.025053404331827327	0.0	0.0	0.0	0.018174713664774415	2.1854458036704405E-5	1.6390843527528304E-5	0.029172969671746096	4.4528458249785236E-4	0.0017265021848996466	0.011339731913795103	0.0	0.0	0.02044757730059174	8.195421763764131E-4	0.0020980279715236186	4.1796650995197234E-4	0.06400078036048958	0.11062999838905603	0.0019231923072299875	2.6498530369504104E-4	0.067054940871121	0.013153651930841538	0.0	0.023378806484764626	0.09367367075982598	0.0	0.025553325059416716	0.0	0.0	0.009094186350523718	5.463614509176101E-6
S274_NAIVE	S274	NAIVE	S	conv:MiXcr	3.771988296058067E-5	0.059635134960677495	0.00650667981070015	0.004189601285978774	0.002185058934359346	2.3979068453511992E-4	0.012490669814660833	3.15230450456281E-4	1.0777109417308762E-5	0.04042493742432505	2.69427735432719E-5	3.2600755987359005E-4	0.015581005940074116	0.0	7.813404327548849E-5	4.0414160314907857E-5	1.0777109417308762E-5	0.04792311130141751	0.007395791337628127	0.012865174366912301	2.6942773543271906E-6	0.002734691514642093	0.05243602586991548	1.3201959036203233E-4	0.10107850922493734	2.6942773543271906E-6	2.8020484485002776E-4	0.11747318692601794	0.0	0.0	2.7212201278704624E-4	1.3471386771635954E-5	0.017052081375536765	0.0	6.681807838731435E-4	0.012102693875637718	0.0	0.01739964315424495	0.0	0.0	2.6942773543271906E-6	0.011264773618441965	5.388554708654381E-6	0.0	0.025172633321478764	4.3647293140100475E-4	0.0029610108124055773	0.009483856287231694	0.0	5.388554708654381E-6	0.029863370195362504	0.02000500935587928	6.439322876842011E-4	0.018924604136794112	0.0635095057962	0.08482123966892748	0.0012312847509275263	0.001166622094423673	0.045945511723341416	0.010610064221340459	0.0	0.020220551544225553	0.08742660587056265	0.0	0.02262923549899406	0.0	0.0	0.011738966432803566	0.0
S307_NAIVE	S307	NAIVE	S	conv:MiXcr	3.753795128963706E-4	0.0552725478322533	0.005775283320635268	0.005436051464536328	0.0024775047851160414	5.310924960237537E-4	0.019325093441701986	2.8640066539500865E-4	8.063708054810919E-5	0.047231084489317836	0.003709305705213022	1.584935721118009E-4	0.018582676182862516	2.7805889844175593E-6	9.732061445461452E-5	4.448942375068095E-5	4.448942375068095E-5	0.029429753811075453	0.012584945743473864	0.018029338974963408	0.0	0.005538933256959777	0.0744864177145791	2.891812543794262E-4	0.09781833988282768	0.0	2.864006653950086E-4	0.08621216146186875	1.6405475008063602E-4	0.0	3.114259662547666E-4	2.5025300859758034E-5	0.007827357991135427	0.0	0.0027972725183240646	0.017122866966043305	0.0	0.06092548523757429	0.0	0.0	0.0	0.004245959379205612	0.0	2.9196184336384375E-4	0.040955295151487	0.0016600116236972818	0.005894848646965224	0.016914322792211993	0.0	0.0	0.04886885140113952	0.006175688134391393	0.0012345815090813934	0.010860980573134981	0.06924500747895239	0.0673625487365015	5.422148519614239E-4	0.0014514674498659656	0.05266435536486971	0.01427276325701533	0.0	0.003281095001612718	0.04949448392263356	0.0	0.01516533232101336	0.0	0.0	0.0161385384655595	0.0
HC257_ACS	HC257	ACS	H	conv:MiXcr	8.627556129447952E-6	0.06563269532875333	0.026889216603445967	7.189630107873294E-5	9.835413987570657E-4	1.7255112258895905E-5	0.008719583394828742	5.751704086298635E-6	8.771348731605417E-4	0.015607249038171376	2.8758520431493176E-6	0.0	0.014804886318132697	0.0	2.8758520431493176E-6	2.5882668388343855E-5	0.0	0.030780244417826858	0.002453101792806367	0.019598931674062417	0.0	3.4510224517791813E-4	0.02161202810426694	0.0	0.08933834372043246	0.0	0.0013343953480212832	0.09114150295148735	5.751704086298635E-6	0.0	2.4732327571084134E-4	1.150340817259727E-5	0.005395098432948133	0.0	0.004239005911602095	0.0075289806489649315	2.588266838834386E-5	0.026009205878242268	2.8758520431493176E-6	0.0	0.0	0.008719583394828758	2.8758520431493177E-5	1.4379260215746588E-5	0.038985050296931736	0.006056544402872478	0.0016938768534149476	0.03201973664842425	0.0	2.8758520431493176E-6	0.010215026457266399	0.018575128346701376	0.0040808340492288885	0.029701799901646047	0.015771172604630804	0.09360898400450962	0.0549345257282382	0.0017312629299758883	0.128078946593703	0.014209584945200809	6.0392892906135675E-5	0.008958279114410134	0.04988165368842476	0.0	0.030970050652674944	0.0	0.0	0.017982702825812578	0.0
HC258_ACS	HC258	ACS	H	conv:MiXcr	0.0	0.012447210927679272	0.002216143083943696	0.0	1.2858168063837157E-4	4.79029790613541E-5	0.0010160473979855622	2.5212094242817947E-6	0.0	0.001061429167622634	2.5212094242817947E-6	0.0	1.3866651833549878E-4	0.0	0.0	2.5212094242817947E-6	0.0	0.07946095742509	0.03058731273538675	0.0433950566107379	0.0	9.631020000756458E-4	0.03248326222244639	0.0	0.09065764847832547	2.5212094242817947E-6	0.0027380334347700294	0.06490853662813541	0.0	0.0	0.0044600194715544985	7.059386387989026E-5	0.0019085555341813167	0.0	0.004883582654833837	0.007024089456049088	0.0	0.054039602800055576	0.0	0.0	0.0	0.026654226033507155	2.7733303667099743E-5	5.0424188485635894E-6	0.12460825458570406	0.001621137659813193	0.002309427832642122	0.07130736614696236	0.0	0.0	6.076114712519134E-4	5.773569581605323E-4	1.36145308911217E-4	3.807026230665506E-4	0.014247354456616443	0.13737818031968863	0.018392222750135714	4.286056021279051E-5	0.06493879114122673	0.048404699736786	5.0424188485635894E-6	0.012358968597829359	0.01606766766094791	0.0	0.01777704765061096	0.0	0.0	0.007500598037238355	5.0424188485635894E-6
HC259_ACS	HC259	ACS	H	conv:MiXcr	7.704574977079043E-6	0.05685205875586629	6.85707172960035E-4	1.3868234958742278E-4	6.497524897336665E-4	0.003485036081298754	0.01605890244389178	7.447755811176409E-5	0.0	0.003836878338585357	2.87637465810951E-4	0.0	0.004237516237393478	0.0	0.0	2.311372493123713E-5	1.0272766636105392E-5	0.03183530380529069	0.001317482321080517	0.08004796582019096	0.0	0.0011402770966076987	0.03300126281848874	5.136383318052696E-6	0.07023233729939155	2.568191659026348E-6	0.0034208312898230953	0.06475952087400619	4.109106654442156E-5	0.0	0.0021264626936738154	5.033655651691648E-4	0.0045585401947717714	0.0	0.007535074327583306	0.00909139847295328	5.9068408157606E-5	0.026619306545808144	2.568191659026348E-6	2.568191659026348E-6	0.0	0.010763291242979436	0.0021161899270377106	0.0012507093379458315	0.0720583215689599	0.02814481239126976	0.0037546962054965174	0.029421203645805902	0.0	2.568191659026348E-6	0.01858086665305569	0.03202791817971763	0.0034978770395938824	0.010901973592566852	0.006798003321442751	0.08553619139552968	0.06290528649619116	0.0021726901435362897	0.11122838075242913	0.01674460961685181	4.6227449862474254E-5	0.0	0.02013975899008465	0.0	0.042788641231038	0.0	0.0	0.016469813109336	0.0
HC260_ACS	HC260	ACS	H	conv:MiXcr	5.660173880559035E-6	0.0389561467329475	0.0015027761652884235	4.499838235044433E-4	7.329925175323956E-4	2.8300869402795173E-6	0.011637317498429367	4.8111477984751796E-5	0.0	0.007310114566741989	8.49026082083855E-5	0.0	0.026506594282658013	0.0	5.377165186531083E-5	8.490260820838553E-6	2.8300869402795173E-6	0.07837642772410192	0.004174378236912287	0.014461744264828316	0.0	0.003008382417517126	0.03839578951877205	1.6980521641677106E-5	0.06262133372756488	0.0	0.0014603248611842312	0.05010951936458888	0.0	0.0	2.801786070876722E-4	1.4150434701397588E-5	0.017455976247644153	0.0	0.004890390232803005	0.009438339945832184	0.0	0.018542729632711513	0.0	0.0	0.0	0.0019725705973748227	0.0	2.8300869402795173E-6	0.05186417326756225	0.003430065371618774	0.011866554540592019	0.067557005351413	0.0	5.660173880559035E-6	0.04375597418366154	1.3584417313341682E-4	5.660173880559035E-5	7.35822604472675E-4	0.018814417978978325	0.09148822051841692	0.044135205833659076	2.264069552223614E-5	0.1132883802193901	0.03832786743220542	1.2169373843201923E-4	1.132034776111807E-5	0.0833828515214558	0.0	0.02279635030395156	0.0	0.0	0.015678681649148547	0.0
