1_sample_id	2_sample_id	div1	div2	div12	div21	count1	count2	count12	count21	freq1	freq2	freq12	freq21	R	Rs	D	F	F2	vJSD	vjJSD	vj2JSD	sJSD	Jaccard	MorisitaHorn	1_SampleID	1_CellType	1_SampleType	1_..filter..	2_SampleID	2_CellType	2_SampleType	2_..filter..
HC1_BND	HC4_MEMORY	5960	1597	27	27	33946	67738	340	9113	0.9999999999999255	0.9999999999999798	0.010015907617981505	0.13453305382503172	0.32436238289895886	0.32954679936258474	2.8367E-6	0.03670790975629709	0.023111255427191297	0.13561831242130046	0.09452725516265682	0.2501086448884613	0.058881702710468796	0.0035856574	0.033215251771014254	HC1	BND	H	conv:MiXcr	HC4	MEMORY	H	conv:MiXcr
HC1_BND	HC257_BND	5960	41400	2	2	33946	350143	7	35	0.9999999999999255	0.9999999999991013	2.0620986272314854E-4	9.995915954338655E-5	0.0	0.0	8.1E-9	1.43570765016291E-4	1.218196762068791E-4	0.06943739041856273	0.038021420903720154	0.10330480091473826	0.0042866556344399636	4.22315E-5	0.42515982920881035	HC1	BND	H	conv:MiXcr	HC257	BND	H	conv:MiXcr
HC1_BND	HC258_BND	5960	11412	0	0	33946	298620	0	0	0.9999999999999255	0.9999999999999095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10881761508119026	0.05492902643267876	0.14097848499408622	0.012814313879716936	0.0	NaN	HC1	BND	H	conv:MiXcr	HC258	BND	H	conv:MiXcr
HC1_BND	HC259_BND	5960	10383	0	0	33946	362332	0	0	0.9999999999999255	0.99999999999976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03559710879648015	0.019467681865915045	0.07154677447114473	0.0043372614652305705	0.0	NaN	HC1	BND	H	conv:MiXcr	HC259	BND	H	conv:MiXcr
HC1_BND	HC260_BND	5960	9409	0	0	33946	323440	0	0	0.9999999999999255	1.000000000000198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04945049250800325	0.025778289108076762	0.08233105027712911	0.009194509778098527	0.0	NaN	HC1	BND	H	conv:MiXcr	HC260	BND	H	conv:MiXcr
HC1_BND	HC257_NAIVE	5960	84457	8	8	33946	401135	180	84	0.9999999999999255	1.0000000000014087	0.005302539327166677	2.0940581101125557E-4	-0.0989869711316324	0.0718575757147957	1.59E-8	0.001053746908998748	7.983724265083648E-4	0.056015415503080195	0.03159372932857549	0.08342592077416704	0.004797778531333849	8.84868E-5	0.03180386416088686	HC1	BND	H	conv:MiXcr	HC257	NAIVE	H	conv:MiXcr
HC1_BND	HC258_NAIVE	5960	31739	1	1	33946	388953	3	2	0.9999999999999255	0.9999999999994622	8.837565545277794E-5	5.1420094458713525E-6	0.0	0.0	5.3E-9	2.1317327579301686E-5	2.1317327579301686E-5	0.12557187443192583	0.0654665122338879	0.14979971063928196	0.0036778196786045017	2.65266E-5	0.1159744903559851	HC1	BND	H	conv:MiXcr	HC258	NAIVE	H	conv:MiXcr
HC1_BND	HC259_NAIVE	5960	16030	5	5	33946	367695	55	236	0.9999999999999255	1.000000000000081	0.0016202203499675956	6.418363045458872E-4	0.4615472971472958	0.3590924232298039	5.23E-8	0.0010197628361404655	7.987902812855092E-4	0.036665654347903594	0.02085158023564773	0.06819019084655699	0.004479192015938262	2.274278E-4	0.4686682904879175	HC1	BND	H	conv:MiXcr	HC259	NAIVE	H	conv:MiXcr
HC1_BND	HC260_NAIVE	5960	35339	4	4	33946	363492	18	90	0.9999999999999255	1.000000000000425	5.302539327166676E-4	2.4759829652371994E-4	0.032668576019239795	-0.210818510677892	1.9E-8	3.6233957893894246E-4	2.811258967335184E-4	0.07323921331437604	0.03735018361176715	0.09589510254566762	0.0024893342319916075	9.6864E-5	0.34103637785227764	HC1	BND	H	conv:MiXcr	HC260	NAIVE	H	conv:MiXcr
HC1_BND	HC257_ACS	5960	8243	3	3	33946	347723	22	4	0.9999999999999255	0.9999999999999264	6.480881399870382E-4	1.1503409322938086E-5	-0.18898223650461388	0.0	6.11E-8	8.63436341116848E-5	7.934048869597285E-5	0.10415493070505587	0.0704660025972166	0.17489652451320079	0.04568947459713183	2.112676E-4	0.02315933032402258	HC1	BND	H	conv:MiXcr	HC257	ACS	H	conv:MiXcr
HC1_BND	HC258_ACS	5960	4715	3	3	33946	396635	21	372	0.9999999999999255	0.9999999999999123	6.186295881694455E-4	9.378899996218185E-4	-0.6381724215891967	-0.5	1.068E-7	7.617128751795436E-4	6.520426471482539E-4	0.22038005458663412	0.1247727299279813	0.3099833040424912	0.08314914265951093	2.811094E-4	0.6233374976794105	HC1	BND	H	conv:MiXcr	HC258	ACS	H	conv:MiXcr
HC1_BND	HC259_ACS	5960	5514	1	1	33946	389379	1	1	0.9999999999999255	0.999999999999861	2.9458551817592646E-5	2.5681919158454874E-6	0.0	0.0	3.04E-8	8.698000611086254E-6	8.698000611086254E-6	0.15164757994132075	0.10097409836093643	0.2637563232283841	0.07644134631825436	8.71612E-5	0.17304449118051676	HC1	BND	H	conv:MiXcr	HC259	ACS	H	conv:MiXcr
HC1_BND	HC260_ACS	5960	4247	0	0	33946	353346	0	0	0.9999999999999255	0.9999999999998886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11821293856373058	0.06258804335754936	0.20250636689942253	0.036726985440132455	0.0	NaN	HC1	BND	H	conv:MiXcr	HC260	ACS	H	conv:MiXcr
HC1_BND	HC257_MEMORY	5960	36735	1	1	33946	317648	4	1	0.9999999999999255	0.9999999999994682	1.1783420727037058E-4	3.148138820329421E-6	0.0	0.0	4.6E-9	1.9260281469142578E-5	1.9260281469142578E-5	0.07458942560660048	0.053114812361015624	0.13194113405414679	0.03673208678847064	2.34225E-5	0.05339524768440425	HC1	BND	H	conv:MiXcr	HC257	MEMORY	H	conv:MiXcr
HC1_BND	HC258_MEMORY	5960	34162	1	1	33946	360866	1	1	0.9999999999999255	1.000000000000977	2.9458551817592646E-5	2.771111714597662E-6	0.0	0.0	4.9E-9	9.035094799547663E-6	9.035094799547663E-6	0.1482047461935649	0.08537487638406649	0.18919633691219148	0.028993738155343285	2.49246E-5	0.18648613458853472	HC1	BND	H	conv:MiXcr	HC258	MEMORY	H	conv:MiXcr
HC1_BND	HC259_MEMORY	5960	19651	4	4	33946	355464	6	125	0.9999999999999255	1.0000000000002212	1.767513109055559E-4	3.516530506605451E-4	-0.472594958546816	-0.7745966692414835	3.42E-8	2.493093213022514E-4	1.6582144983920592E-4	0.08093879115620092	0.05414590740592645	0.13284452784637593	0.030675259638467435	1.562073E-4	0.24892795501186324	HC1	BND	H	conv:MiXcr	HC259	MEMORY	H	conv:MiXcr
HC1_BND	HC260_MEMORY	5960	12516	3	3	33946	347270	47	26	0.9999999999999255	1.0000000000001652	0.0013845519354268546	7.48696979295649E-5	-0.49999999999999994	-0.5	4.02E-8	3.2196426070792866E-4	1.161154833475126E-4	0.09684900876441795	0.05424033610180963	0.1355446357112269	0.022451267820451645	1.623992E-4	0.006733082238988027	HC1	BND	H	conv:MiXcr	HC260	MEMORY	H	conv:MiXcr
HC2_BND	HC4_BND	9878	1450	190	190	41772	25361	820	12816	0.9999999999996324	0.9999999999999697	0.01963037441348274	0.5053428492567321	-0.29887933730841804	-0.37758556631174484	1.32653E-5	0.09959954486886885	0.05583630661420184	0.0953958126635535	0.051617496912878	0.17088405893578654	0.022955971191604266	0.0170587179	0.018676438834535725	HC2	BND	H	conv:MiXcr	HC4	BND	H	conv:MiXcr
HC2_BND	HC1_NAIVE 	9878	10084	268	268	41772	41612	3224	522	0.9999999999996324	0.9999999999996635	0.07718088671837614	0.012544458329328049	-0.16838406042243034	-0.03208155052814434	2.6905E-6	0.03111579048102841	0.024936793390837517	0.0639386928726151	0.03482646020408539	0.08902192571418391	0.004613339173794309	0.0136082055	0.14898276325756923	HC2	BND	H	conv:MiXcr	HC1	NAIVE 	H	conv:MiXcr
HC2_BND	HC2_NAIVE 	9878	3211	794	794	41772	35197	9108	28731	0.9999999999996324	0.9999999999999433	0.21804079287561182	0.8162911611785072	0.2237416865441306	0.22318335218517357	2.50329E-5	0.4218824148986487	0.3755859321947528	0.02261229748858495	0.012180507021464356	0.057149787047240976	0.0026103150512850793	0.0645790972	0.344099208963746	HC2	BND	H	conv:MiXcr	HC2	NAIVE 	H	conv:MiXcr
HC2_BND	HC4_NAIVE 	9878	9610	493	493	41772	33319	5675	3104	0.9999999999996324	0.9999999999999296	0.13585655462989624	0.09316005882529474	0.09677840510961495	0.1391197771973713	5.1934E-6	0.11250068720289223	0.09748641484822326	0.08012513291657707	0.041363117415920504	0.09755237019770364	0.004102276149535037	0.0259541985	0.5802464310771073	HC2	BND	H	conv:MiXcr	HC4	NAIVE 	H	conv:MiXcr
HC2_BND	HC1_ACS	9878	4202	1126	1126	41772	36318	11990	27859	0.9999999999996324	0.9999999999999066	0.28703437709470675	0.767085191915853	0.3159306888763205	0.3471746435415057	2.71277E-5	0.46923322584844784	0.4249831858948874	0.023402015747075885	0.013470598611080544	0.04871009429030294	0.004265687764055028	0.0869229582	0.45665916289718894	HC2	BND	H	conv:MiXcr	HC1	ACS	H	conv:MiXcr
HC2_BND	HC2_ACS	9878	922	187	187	41772	42581	2079	2243	0.9999999999996324	1.0000000000000346	0.04977018098247636	0.05267607618421364	-0.14111977308734466	-0.1409326627757777	2.05325E-5	0.05120251795698163	0.02035853794772172	0.18104884662794507	0.10717768170692721	0.3517341310071344	0.09440855367867111	0.0176199001	0.03954125567118706	HC2	BND	H	conv:MiXcr	HC2	ACS	H	conv:MiXcr
HC2_BND	HC4_ACS	9878	627	16	16	41772	28636	78	8610	0.9999999999996324	0.999999999999995	0.0018672795173800638	0.30067048470456764	0.09402751427556132	0.00376312325539369	2.5834E-6	0.023694637316692038	0.01829468189802318	0.28914913765994504	0.16893440090355805	0.4571710412964182	0.08490159032189536	0.0015254076	0.0070874752177439	HC2	BND	H	conv:MiXcr	HC4	ACS	H	conv:MiXcr
HC2_BND	HC1_MEMORY	9878	6192	84	84	41772	39976	228	2935	0.9999999999996324	1.0000000000000477	0.005458201666187874	0.0734190514308585	-0.04132810640885376	-0.28345724695162045	1.3733E-6	0.020018391265280162	0.011135185986420881	0.13451737652756124	0.08122732973645296	0.18449426094021176	0.048670115224632264	0.0052545978	0.014404497849923347	HC2	BND	H	conv:MiXcr	HC1	MEMORY	H	conv:MiXcr
HC2_BND	HC2_MEMORY	9878	7208	92	92	41772	56681	356	4251	0.9999999999996324	0.9999999999999554	0.008522455233170556	0.0749986768052787	-0.06743736507704344	-0.44044641736430157	1.2921E-6	0.025281868317432846	0.011941660503739217	0.1348006052665572	0.08185054781168029	0.1882393021807217	0.048537055257941907	0.0054136754	0.01480723456598425	HC2	BND	H	conv:MiXcr	HC2	MEMORY	H	conv:MiXcr
HC2_BND	HC4_MEMORY	9878	1597	19	19	41772	67738	47	2794	0.9999999999996324	0.9999999999999798	0.0011251556066264488	0.04124715816823645	-0.07829430055010102	-0.08991349986455587	1.2044E-6	0.006812449726082326	0.0037731750926419893	0.1799410484654843	0.11029019175093074	0.25926154536543233	0.05188197170771742	0.0016585196	0.008051301444850952	HC2	BND	H	conv:MiXcr	HC4	MEMORY	H	conv:MiXcr
HC2_BND	HC257_BND	9878	41400	6	6	41772	350143	36	164	0.9999999999996324	0.9999999999991013	8.618213157138754E-4	4.6838006186043985E-4	0.8399285866100588	0.9276336570439174	1.47E-8	6.353423653170868E-4	5.931377356049824E-4	0.06812368208619972	0.03775432648542978	0.09364619773609223	0.0027702255331544167	1.170229E-4	0.8393184054398881	HC2	BND	H	conv:MiXcr	HC257	BND	H	conv:MiXcr
HC2_BND	HC258_BND	9878	11412	2	2	41772	298620	8	4	0.9999999999996324	0.9999999999999095	1.9151584793641673E-4	1.3394950103810863E-5	0.0	0.0	1.77E-8	5.064923718277829E-5	3.919710992480194E-5	0.06703847088586652	0.034776646825381174	0.09349747296383398	0.010220284051703117	9.39496E-5	0.05573526690543445	HC2	BND	H	conv:MiXcr	HC258	BND	H	conv:MiXcr
HC2_BND	HC259_BND	9878	10383	1	1	41772	362332	1	229	0.9999999999996324	0.99999999999976	2.393948099205209E-5	6.320170451409205E-4	0.0	0.0	9.8E-9	1.2300471551450373E-4	1.2300471551450373E-4	0.06421923061863559	0.033500423634341664	0.08926144633567752	0.00469585097696371	4.93583E-5	0.07564727425587651	HC2	BND	H	conv:MiXcr	HC259	BND	H	conv:MiXcr
HC2_BND	HC260_BND	9878	9409	2	2	41772	323440	18	2	0.9999999999996324	1.000000000000198	4.309106578569376E-4	6.183527083848627E-6	0.0	0.0	2.15E-8	5.161925729393443E-5	5.1295571010400695E-5	0.051179940038018346	0.02953826072670914	0.08136158948441274	0.012762340770433103	1.037075E-4	0.027343865388928447	HC2	BND	H	conv:MiXcr	HC260	BND	H	conv:MiXcr
HC2_BND	HC257_NAIVE	9878	84457	10	10	41772	401135	98	119	0.9999999999996324	1.0000000000014087	0.002346069137221105	2.966582322659454E-4	-0.11340260842878591	-0.3015741528993651	1.2E-8	8.3425459125E-4	6.593347685565211E-4	0.05556005716722188	0.030226069526856844	0.07187254997206804	0.001970169816166039	1.060164E-4	0.13447522128174655	HC2	BND	H	conv:MiXcr	HC257	NAIVE	H	conv:MiXcr
HC2_BND	HC258_NAIVE	9878	31739	0	0	41772	388953	0	0	0.9999999999996324	0.9999999999994622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07629483809576355	0.041148073459097004	0.0947661690599745	0.0015225816361404785	0.0	NaN	HC2	BND	H	conv:MiXcr	HC258	NAIVE	H	conv:MiXcr
HC2_BND	HC259_NAIVE	9878	16030	4	4	41772	367695	35	249	0.9999999999996324	1.000000000000081	8.378818347218233E-4	6.771916942030759E-4	-0.01434863345671773	-0.2000000000000001	2.53E-8	7.532639771004937E-4	6.009491700109397E-4	0.05529855824947626	0.029392552173192806	0.07461497734634669	0.002383584537182409	1.544163E-4	0.6293491104133075	HC2	BND	H	conv:MiXcr	HC259	NAIVE	H	conv:MiXcr
HC2_BND	HC260_NAIVE	9878	35339	4	4	41772	363492	52	149	0.9999999999996324	1.000000000000425	0.0012448530115867088	4.099127353559363E-4	0.3126002414649484	0.8	1.15E-8	7.143396272751379E-4	6.894061611021007E-4	0.06111865794621362	0.03330922011925628	0.07853476454516742	0.0022134756197682006	8.84701E-5	0.5154431366481859	HC2	BND	H	conv:MiXcr	HC260	NAIVE	H	conv:MiXcr
HC2_BND	HC257_ACS	9878	8243	5	5	41772	347723	62	14	0.9999999999996324	0.9999999999999264	0.0014842478215072298	4.02619326302833E-5	0.19726424998297978	0.15811388300841883	6.14E-8	2.444558974460809E-4	2.2637151194227747E-4	0.11770203766666186	0.07107347048059547	0.17198778951590898	0.0438085718192754	2.759991E-4	0.044474558197584405	HC2	BND	H	conv:MiXcr	HC257	ACS	H	conv:MiXcr
HC2_BND	HC258_ACS	9878	4715	3	3	41772	396635	22	344	0.9999999999996324	0.9999999999999123	5.266685818251461E-4	8.672961286825419E-4	0.7953559537197221	0.5	6.44E-8	6.758532548680029E-4	6.600101246133639E-4	0.2300623406038276	0.1251759568126474	0.3087305478155401	0.0897877234029521	2.056203E-4	0.8726487881042693	HC2	BND	H	conv:MiXcr	HC258	ACS	H	conv:MiXcr
HC2_BND	HC259_ACS	9878	5514	1	1	41772	389379	9	7	0.9999999999996324	0.999999999999861	2.1545532892846883E-4	1.7977343410918413E-5	0.0	0.0	1.84E-8	6.223595775642461E-5	6.223595775642461E-5	0.18852518228414628	0.11240204290103863	0.27175373187525537	0.0817901623375978	6.4973E-5	0.16572390985399485	HC2	BND	H	conv:MiXcr	HC259	ACS	H	conv:MiXcr
HC2_BND	HC260_ACS	9878	4247	6	6	41772	353346	90	87	0.9999999999996324	0.9999999999998886	0.0021545532892846887	2.462175884260753E-4	-0.535437723089853	-0.37142857142857144	1.43E-7	7.283466997406827E-4	6.113906390464781E-4	0.1380044219580151	0.0716473279806488	0.218791550248393	0.04235178996273475	4.249593E-4	0.13293120058991864	HC2	BND	H	conv:MiXcr	HC260	ACS	H	conv:MiXcr
HC2_BND	HC257_MEMORY	9878	36735	4	4	41772	317648	29	72	0.9999999999996324	0.9999999999994682	6.942449487695107E-4	2.2666599506371835E-4	-0.12106109747986163	-0.4	1.1E-8	3.9668844466508136E-4	3.591077447015731E-4	0.0910643678170744	0.05634575730213765	0.13088183278383136	0.03516897446221321	8.58203E-5	0.39332441575258376	HC2	BND	H	conv:MiXcr	HC257	MEMORY	H	conv:MiXcr
HC2_BND	HC258_MEMORY	9878	34162	0	0	41772	360866	0	0	0.9999999999996324	1.000000000000977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1293280324961162	0.07167844575899043	0.15929500947148956	0.030597879892985076	0.0	NaN	HC2	BND	H	conv:MiXcr	HC258	MEMORY	H	conv:MiXcr
HC2_BND	HC259_MEMORY	9878	19651	5	5	41772	355464	40	51	0.9999999999996324	1.0000000000002212	9.575792396820837E-4	1.4347444466950238E-4	-0.20093617224246452	-0.026315789473684584	2.58E-8	3.706590746770289E-4	2.509908790602098E-4	0.1130071264766039	0.065409404433998	0.1481412889553847	0.03253534517834011	1.693537E-4	0.14225881614292665	HC2	BND	H	conv:MiXcr	HC259	MEMORY	H	conv:MiXcr
HC2_BND	HC260_MEMORY	9878	12516	1	1	41772	347270	2	24	0.9999999999996324	1.0000000000001652	4.787896198410418E-5	6.911049039652144E-5	0.0	0.0	8.1E-9	5.752337387877946E-5	5.752337387877946E-5	0.12162789004612197	0.06354550417037391	0.14793771159811986	0.024925636755943486	4.46568E-5	0.9362286310259618	HC2	BND	H	conv:MiXcr	HC260	MEMORY	H	conv:MiXcr
HC4_BND	HC1_NAIVE 	1450	10084	31	31	25361	41612	2898	129	0.9999999999999697	0.9999999999996635	0.11426994203698591	0.0031000672882822242	-0.12729303143633167	-0.1989902084754596	2.1201E-6	0.018821384363079296	0.012627241464807834	0.0878976921427647	0.05519973610606241	0.18387736532350485	0.017286268468424758	0.0026949491	0.025464552819708695	HC4	BND	H	conv:MiXcr	HC1	NAIVE 	H	conv:MiXcr
HC4_BND	HC2_NAIVE 	1450	3211	79	79	25361	35197	6668	2682	0.9999999999999697	0.9999999999999433	0.26292338630180206	0.0761996761087593	0.24290669661896888	0.35170975448847114	1.69675E-5	0.14154390441702364	0.11971478604897046	0.0975153217851113	0.05698455688466158	0.20302420465747334	0.02676026874436014	0.0172413793	0.33570260262469015	HC4	BND	H	conv:MiXcr	HC2	NAIVE 	H	conv:MiXcr
HC4_BND	HC4_NAIVE 	1450	9610	68	68	25361	33319	4344	755	0.9999999999999697	0.9999999999999296	0.17128662119001625	0.02265974368978661	-0.040362745943819923	0.12714927517968908	4.88E-6	0.06230016800663815	0.04062918904212695	0.07557168916790526	0.04527490337394136	0.16750907805749268	0.02010167236755964	0.0061863173	0.0965532146878473	HC4	BND	H	conv:MiXcr	HC4	NAIVE 	H	conv:MiXcr
HC4_BND	HC1_ACS	1450	4202	108	108	25361	36318	7803	3353	0.9999999999999697	0.9999999999999066	0.30767714206853036	0.09232336582410926	0.34082262630270854	0.36668290528744846	1.77255E-5	0.16854017130319218	0.13999189781694707	0.09697790376396877	0.0525997039814099	0.18161899792191483	0.023056797307319146	0.0194805195	0.38704131255153496	HC4	BND	H	conv:MiXcr	HC1	ACS	H	conv:MiXcr
HC4_BND	HC2_ACS	1450	922	34	34	25361	42581	2397	2700	0.9999999999999697	1.0000000000000346	0.09451520050471196	0.06340856250440337	-0.10068054517835125	-0.057978966944153006	2.5432E-5	0.07741494041087446	0.03424393634580517	0.23363929144417914	0.1448995593723387	0.4317457689839585	0.15086652332068523	0.0145423439	0.2794903215488621	HC4	BND	H	conv:MiXcr	HC2	ACS	H	conv:MiXcr
HC4_BND	HC4_ACS	1450	627	23	23	25361	28636	1107	13285	0.9999999999999697	0.999999999999995	0.043649698355743075	0.46392652605112444	0.12669598498873466	0.22194567047169958	2.52984E-5	0.14230338337987386	0.0925918841287776	0.18206299907575751	0.115857093639921	0.3745849573847422	0.13128664623776162	0.0111976631	0.07706990972914309	HC4	BND	H	conv:MiXcr	HC4	ACS	H	conv:MiXcr
HC4_BND	HC1_MEMORY	1450	6192	57	57	25361	39976	740	1600	0.9999999999999697	1.0000000000000477	0.029178660147470534	0.040024014408645184	0.21088425684024492	-0.05811318814340975	6.3486E-6	0.034173778166414696	0.019288638795516552	0.1117086739873486	0.0824945449839651	0.23143538882739828	0.05410034070045842	0.0075148319	0.29878122502803933	HC4	BND	H	conv:MiXcr	HC1	MEMORY	H	conv:MiXcr
HC4_BND	HC2_MEMORY	1450	7208	96	96	25361	56681	1299	2376	0.9999999999999697	0.9999999999999554	0.051220377745357065	0.041918808771898866	0.10581112001633156	0.001282528040976744	9.1852E-6	0.04633678042259785	0.022836129960931168	0.10792450303732531	0.08126014115739695	0.23135593107937574	0.05359141607964616	0.0112123336	0.1742601161786937	HC4	BND	H	conv:MiXcr	HC2	MEMORY	H	conv:MiXcr
HC4_BND	HC4_MEMORY	1450	1597	76	76	25361	67738	852	20016	0.9999999999999697	0.9999999999999798	0.03359488979141204	0.2954914523605657	-0.02197517002608724	0.035515494190181324	3.28202E-5	0.09963434536522778	0.04209355117775762	0.07721476165954577	0.07444363675430869	0.272868512005923	0.09018512265192316	0.0255806126	0.026679506270730798	HC4	BND	H	conv:MiXcr	HC4	MEMORY	H	conv:MiXcr
HC4_BND	HC257_BND	1450	41400	1	1	25361	350143	34	9	0.9999999999999697	0.9999999999991013	0.001340641141910808	2.5703783882585115E-5	0.0	0.0	1.67E-8	1.8563283700837396E-4	1.8563283700837396E-4	0.08749912715739801	0.05550545911049177	0.18995185074652446	0.020669563335844746	2.33378E-5	0.0383314191710771	HC4	BND	H	conv:MiXcr	HC257	BND	H	conv:MiXcr
HC4_BND	HC258_BND	1450	11412	1	1	25361	298620	34	3	0.9999999999999697	0.9999999999999095	0.001340641141910808	1.0046212577858147E-5	0.0	0.0	6.04E-8	1.1605328906264771E-4	1.1605328906264771E-4	0.11893198809692465	0.0650877707811027	0.19916302149732223	0.030570637959594492	7.77545E-5	0.014986334764525966	HC4	BND	H	conv:MiXcr	HC258	BND	H	conv:MiXcr
HC4_BND	HC259_BND	1450	10383	1	1	25361	362332	34	114	0.9999999999999697	0.99999999999976	0.001340641141910808	3.146285726902399E-4	0.0	0.0	6.64E-8	6.494644016181417E-4	6.494644016181417E-4	0.10743939263802059	0.061191966832898396	0.19429351393672645	0.018645620586249374	8.45166E-5	0.44486824538310493	HC4	BND	H	conv:MiXcr	HC259	BND	H	conv:MiXcr
HC4_BND	HC260_BND	1450	9409	1	1	25361	323440	34	95	0.9999999999999697	1.000000000000198	0.001340641141910808	2.937175364828098E-4	0.0	0.0	7.33E-8	6.275108074842564E-4	6.275108074842564E-4	0.10595572900708598	0.05760175426235296	0.17994117811335933	0.024323861544722738	9.2098E-5	0.4181059499068363	HC4	BND	H	conv:MiXcr	HC260	BND	H	conv:MiXcr
